slug,open_epoch,close_epoch,btc_open,btc_close,winner,entry_made,entry_elapsed_sec,entry_side,entry_price,entry_shares,entry_prob_up,entry_confidence,correct,pnl,recorded_at
btc-updown-5m-1776380700,1776380700,1776381000,74967.38,75013.86,up,false,,,,,,,,0,2026-04-16 23:05:00.513391+00
btc-updown-5m-1776381000,1776381000,1776381300,75001.54,74999.14,down,false,,,,,,,,0,2026-04-16 23:10:00.533233+00
btc-updown-5m-1776381300,1776381300,1776381600,74999.14,75003.32,down,true,71.9973239898682,down,0.89,10,0.0898876413702965,0.910112358629704,true,1.1,2026-04-16 23:15:00.493833+00
btc-updown-5m-1776381600,1776381600,1776381900,74989.68,75095.88,up,true,91.8553557395935,up,0.86,10,0.940850257873535,0.940850257873535,true,1.4,2026-04-16 23:20:00.458218+00
btc-updown-5m-1776381900,1776381900,1776382200,75095.91,75027.95,down,true,169.054123163223,down,0.91,10,0.0592077970504761,0.940792202949524,true,0.9,2026-04-16 23:25:00.461799+00
btc-updown-5m-1776382200,1776382200,1776382500,75041.16,75060.99,up,true,126.706259250641,up,0.93,10,0.940850257873535,0.940850257873535,true,0.7,2026-04-16 23:30:00.573184+00
btc-updown-5m-1776382800,1776382800,1776383100,75161.53,75148.78,down,false,,,,,,,,0,2026-04-16 23:40:00.502737+00
btc-updown-5m-1776383100,1776383100,1776383400,75148.93,75086.33,down,true,146.390420675278,down,0.9,10,0.0898876413702965,0.910112358629704,true,1,2026-04-16 23:45:00.466137+00
btc-updown-5m-1776383400,1776383400,1776383700,75086.33,75073.2,down,false,,,,,,,,0,2026-04-16 23:50:00.376573+00
btc-updown-5m-1776383700,1776383700,1776384000,75072.88,75162.35,up,true,121.731991767883,up,0.87,10,0.940850257873535,0.940850257873535,true,1.3,2026-04-16 23:55:00.509125+00
btc-updown-5m-1776384000,1776384000,1776384300,75162.35,75095.42,down,false,,,,,,,,0,2026-04-17 00:00:00.539813+00
btc-updown-5m-1776384300,1776384300,1776384600,75095.42,74989.1,down,true,76.7284488677979,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-17 00:05:00.439286+00
btc-updown-5m-1776384600,1776384600,1776384900,74989.1,74988.94,down,false,,,,,,,,0,2026-04-17 00:10:00.461051+00
btc-updown-5m-1776384900,1776384900,1776385200,74984.48,75006.24,up,false,,,,,,,,0,2026-04-17 00:15:00.449959+00
btc-updown-5m-1776385200,1776385200,1776385500,75006.24,74919.61,down,true,219.110377073288,down,0.87,10,0.0898876413702965,0.910112358629704,true,1.3,2026-04-17 00:20:00.455751+00
btc-updown-5m-1776385500,1776385500,1776385800,74919.61,75013.99,up,false,,,,,,,,0,2026-04-17 00:25:00.539028+00
btc-updown-5m-1776385800,1776385800,1776386100,75013.99,75102.54,up,true,60.0026152133942,up,0.83,10,0.933333337306976,0.933333337306976,true,1.7,2026-04-17 00:30:00.461657+00
btc-updown-5m-1776386100,1776386100,1776386400,75102.54,75018.52,down,true,193.556552886963,down,0.92,10,0.0496894419193268,0.950310558080673,true,0.8,2026-04-17 00:35:00.551946+00
btc-updown-5m-1776386400,1776386400,1776386700,75018.52,74973.7,down,false,,,,,,,,0,2026-04-17 00:40:00.526046+00
btc-updown-5m-1776386700,1776386700,1776387000,74973.7,74976.24,up,false,,,,,,,,0,2026-04-17 00:45:00.508567+00
btc-updown-5m-1776387000,1776387000,1776387300,74977.28,74966.55,down,false,,,,,,,,0,2026-04-17 00:50:00.509352+00
btc-updown-5m-1776387300,1776387300,1776387600,74966.55,74955.83,down,false,,,,,,,,0,2026-04-17 00:55:00.497379+00
btc-updown-5m-1776387600,1776387600,1776387900,74955.22,74947,down,false,,,,,,,,0,2026-04-17 01:00:00.5053+00
btc-updown-5m-1776387900,1776387900,1776388200,74940.91,74985.98,up,true,107.918066501617,up,0.87,10,0.940850257873535,0.940850257873535,true,1.3,2026-04-17 01:05:00.494691+00
btc-updown-5m-1776388200,1776388200,1776388500,75002.56,74910.47,down,true,93.3506309986115,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-17 01:10:00.580521+00
btc-updown-5m-1776388500,1776388500,1776388800,74910.47,74918.85,up,false,,,,,,,,0,2026-04-17 01:15:00.457847+00
btc-updown-5m-1776388800,1776388800,1776389100,74918.18,74708.74,down,true,88.8470900058746,down,0.89,10,0.0487804897129536,0.951219510287046,true,1.1,2026-04-17 01:20:00.541328+00
btc-updown-5m-1776389100,1776389100,1776389400,74703.4,74770.3,up,true,108.289695501328,up,0.85,10,0.940850257873535,0.940850257873535,true,1.5,2026-04-17 01:25:00.543531+00
btc-updown-5m-1776389400,1776389400,1776389700,74770.3,74781.57,down,true,191.517235040665,down,0.9,10,0.0898876413702965,0.910112358629704,true,1,2026-04-17 01:30:00.467028+00
btc-updown-5m-1776389700,1776389700,1776390000,74769.25,74801.87,up,false,,,,,,,,0,2026-04-17 01:35:00.496543+00
btc-updown-5m-1776390000,1776390000,1776390300,74801.87,74736.07,down,true,96.0082564353943,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-17 01:40:00.549538+00
btc-updown-5m-1776390300,1776390300,1776390600,74735.82,74609.02,down,true,226.471331357956,down,0.92,10,0.0599999986588955,0.940000001341105,true,0.8,2026-04-17 01:45:00.450566+00
btc-updown-5m-1776390600,1776390600,1776390900,74614.18,74601.88,down,false,,,,,,,,0,2026-04-17 01:50:00.491568+00
btc-updown-5m-1776390900,1776390900,1776391200,74601.88,74762.01,up,true,60.3269112110138,up,0.96,10,0.984848499298096,0.984848499298096,true,0.4,2026-04-17 01:55:00.526429+00
btc-updown-5m-1776391200,1776391200,1776391500,74762.01,74807.68,up,false,,,,,,,,0,2026-04-17 02:00:00.502661+00
btc-updown-5m-1776391500,1776391500,1776391800,74806.89,74681.63,down,true,164.76358795166,down,0.9,10,0.0898876413702965,0.910112358629704,true,1,2026-04-17 02:05:00.486714+00
btc-updown-5m-1776391800,1776391800,1776392100,74681.63,74728.53,up,true,183.539735078812,up,0.91,10,0.93478262424469,0.93478262424469,true,0.9,2026-04-17 02:10:00.552087+00
btc-updown-5m-1776392100,1776392100,1776392400,74728.74,74641.64,down,true,143.977130651474,down,0.91,10,0.0793023705482483,0.920697629451752,true,0.9,2026-04-17 02:15:00.471909+00
btc-updown-5m-1776392400,1776392400,1776392700,74641.64,74656.41,up,false,,,,,,,,0,2026-04-17 02:20:00.444296+00
btc-updown-5m-1776392700,1776392700,1776393000,74656.41,74614.68,down,true,205.12539601326,down,0.92,10,0.0496894419193268,0.950310558080673,true,0.8,2026-04-17 02:25:00.495583+00
btc-updown-5m-1776393000,1776393000,1776393300,74614.68,74657.56,up,false,,,,,,,,0,2026-04-17 02:30:00.463129+00
btc-updown-5m-1776393300,1776393300,1776393600,74646.49,74754.8,up,true,165.46856880188,up,0.85,10,0.933333337306976,0.933333337306976,true,1.5,2026-04-17 02:35:00.518153+00
btc-updown-5m-1776393600,1776393600,1776393900,74726.89,74679.09,down,false,,,,,,,,0,2026-04-17 02:40:00.483856+00
btc-updown-5m-1776393900,1776393900,1776394200,74679.09,74655.59,down,false,,,,,,,,0,2026-04-17 02:45:00.492097+00
btc-updown-5m-1776394200,1776394200,1776394500,74649.98,74702.78,up,false,,,,,,,,0,2026-04-17 02:50:00.462861+00
btc-updown-5m-1776394500,1776394500,1776394800,74689.02,74712.5,up,false,,,,,,,,0,2026-04-17 02:55:00.474507+00
btc-updown-5m-1776394800,1776394800,1776395100,74714.48,74639.5,down,true,168.226650953293,down,0.87,10,0.0496894419193268,0.950310558080673,true,1.3,2026-04-17 03:00:00.525396+00
btc-updown-5m-1776395400,1776395400,1776395700,74640.89,74701.67,up,true,60.0458598136902,up,0.9,10,0.933333337306976,0.933333337306976,true,1,2026-04-17 03:10:00.46464+00
btc-updown-5m-1776395700,1776395700,1776396000,74701.67,74715.98,up,false,,,,,,,,0,2026-04-17 03:15:00.467933+00
btc-updown-5m-1776396000,1776396000,1776396300,74715.24,74726.71,up,false,,,,,,,,0,2026-04-17 03:20:00.459781+00
btc-updown-5m-1776396300,1776396300,1776396600,74726.67,74746.7,up,false,,,,,,,,0,2026-04-17 03:25:00.476649+00
btc-updown-5m-1776396600,1776396600,1776396900,74723.76,74800.27,up,true,79.9426205158234,up,0.86,10,0.940850257873535,0.940850257873535,true,1.4,2026-04-17 03:30:00.49646+00
btc-updown-5m-1776396900,1776396900,1776397200,74800.23,74806.64,up,true,137.575865745544,up,0.9,10,0.933333337306976,0.933333337306976,true,1,2026-04-17 03:35:00.455616+00
btc-updown-5m-1776397200,1776397200,1776397500,74806.19,74783.9,down,true,69.9752180576324,down,0.91,10,0.0898876413702965,0.910112358629704,true,0.9,2026-04-17 03:40:00.516218+00
btc-updown-5m-1776397500,1776397500,1776397800,74806.69,74766.74,down,true,227.010602474213,down,0.91,10,0.0496894419193268,0.950310558080673,true,0.9,2026-04-17 03:45:00.441986+00
btc-updown-5m-1776397800,1776397800,1776398100,74766.74,74665.45,down,true,170.163309335709,down,0.92,10,0.0496894419193268,0.950310558080673,true,0.8,2026-04-17 03:50:00.602391+00
btc-updown-5m-1776398100,1776398100,1776398400,74665.45,74629.61,down,true,225.373324632645,down,0.91,10,0.0599999986588955,0.940000001341105,true,0.9,2026-04-17 03:55:00.479429+00
btc-updown-5m-1776398400,1776398400,1776398700,74629.61,74664.34,up,false,,,,,,,,0,2026-04-17 04:00:00.476926+00
btc-updown-5m-1776398700,1776398700,1776399000,74664.38,74679.83,up,false,,,,,,,,0,2026-04-17 04:05:00.526036+00
btc-updown-5m-1776399000,1776399000,1776399300,74679.53,74686.11,up,false,,,,,,,,0,2026-04-17 04:10:00.467411+00
btc-updown-5m-1776399300,1776399300,1776399600,74679.86,74795.65,up,true,202.049666881561,up,0.87,10,0.933333337306976,0.933333337306976,true,1.3,2026-04-17 04:15:00.501779+00
btc-updown-5m-1776399600,1776399600,1776399900,74801.75,74746.05,down,true,180.713008642197,down,0.91,10,0.0898876413702965,0.910112358629704,true,0.9,2026-04-17 04:20:00.492524+00
btc-updown-5m-1776399900,1776399900,1776400200,74762.47,74757.25,down,false,,,,,,,,0,2026-04-17 04:25:00.476654+00
btc-updown-5m-1776400200,1776400200,1776400500,74758.43,74851.17,up,true,223.063270330429,up,0.85,10,0.933333337306976,0.933333337306976,true,1.5,2026-04-17 04:30:00.539306+00
btc-updown-5m-1776400500,1776400500,1776400800,74831.15,74824.91,down,false,,,,,,,,0,2026-04-17 04:35:00.483823+00
btc-updown-5m-1776400800,1776400800,1776401100,74819.38,74821.55,up,false,,,,,,,,0,2026-04-17 04:40:00.492366+00
btc-updown-5m-1776401100,1776401100,1776401400,74822.62,74776.34,down,false,,,,,,,,0,2026-04-17 04:45:00.480616+00
btc-updown-5m-1776401400,1776401400,1776401700,74776.34,74797.62,up,true,115.523009061813,up,0.87,10,0.940850257873535,0.940850257873535,true,1.3,2026-04-17 04:50:00.4766+00
btc-updown-5m-1776401700,1776401700,1776402000,74797.97,74799.74,up,false,,,,,,,,0,2026-04-17 04:55:00.50743+00
btc-updown-5m-1776402000,1776402000,1776402300,74799.97,74687.12,down,false,,,,,,,,0,2026-04-17 05:00:00.510995+00
btc-updown-5m-1776402300,1776402300,1776402600,74677.4,74610.44,down,false,,,,,,,,0,2026-04-17 05:05:00.481134+00
btc-updown-5m-1776402600,1776402600,1776402900,74619,74619.55,up,false,,,,,,,,0,2026-04-17 05:10:00.465126+00
btc-updown-5m-1776402900,1776402900,1776403200,74634.66,74708.21,up,false,,,,,,,,0,2026-04-17 05:15:00.507609+00
btc-updown-5m-1776403200,1776403200,1776403500,74684.35,74739.2,up,true,199.772837877274,up,0.85,10,0.940850257873535,0.940850257873535,true,1.5,2026-04-17 05:20:00.477082+00
btc-updown-5m-1776403500,1776403500,1776403800,74739.91,74684.88,down,true,122.598428964615,down,0.89,10,0.0960762575268745,0.903923742473125,true,1.1,2026-04-17 05:25:00.555531+00
btc-updown-5m-1776403800,1776403800,1776404100,74678.81,74689.75,up,false,,,,,,,,0,2026-04-17 05:30:00.463695+00
btc-updown-5m-1776404100,1776404100,1776404400,74693.41,74649.28,down,false,,,,,,,,0,2026-04-17 05:35:00.515076+00
btc-updown-5m-1776404400,1776404400,1776404700,74649.28,74658.3,up,false,,,,,,,,0,2026-04-17 05:40:00.441089+00
btc-updown-5m-1776404700,1776404700,1776405000,74658.6,74691.59,up,true,199.30536699295,up,0.88,10,0.940850257873535,0.940850257873535,true,1.2,2026-04-17 05:45:00.354742+00
btc-updown-5m-1776405000,1776405000,1776405300,74691.21,74696.62,up,true,159.732154130936,up,0.94,10,0.940850257873535,0.940850257873535,true,0.6,2026-04-17 05:50:00.459302+00
btc-updown-5m-1776405300,1776405300,1776405600,74696.62,74649.09,down,true,225.222712755203,down,0.91,10,0.0496894419193268,0.950310558080673,true,0.9,2026-04-17 05:55:00.482124+00
btc-updown-5m-1776405600,1776405600,1776405900,74649.09,74697.28,up,false,,,,,,,,0,2026-04-17 06:00:00.540728+00
btc-updown-5m-1776405900,1776405900,1776406200,74697.23,74676.12,down,true,81.031583070755,up,0.85,10,0.93478262424469,0.93478262424469,false,-8.5,2026-04-17 06:05:00.515272+00
btc-updown-5m-1776406200,1776406200,1776406500,74676.12,74764,up,true,60.1288230419159,up,0.94,10,0.984848499298096,0.984848499298096,true,0.6,2026-04-17 06:10:00.498227+00
btc-updown-5m-1776406500,1776406500,1776406800,74764,74763.09,down,true,122.031778812408,up,0.91,10,0.969696998596191,0.969696998596191,false,-9.1,2026-04-17 06:15:00.36568+00
btc-updown-5m-1776406800,1776406800,1776407100,74784.79,74813.56,up,true,117.147267818451,up,0.93,10,0.933333337306976,0.933333337306976,true,0.7,2026-04-17 06:20:00.539508+00
btc-updown-5m-1776407100,1776407100,1776407400,74813.56,74815.54,up,false,,,,,,,,0,2026-04-17 06:25:00.47621+00
btc-updown-5m-1776407400,1776407400,1776407700,74815.54,74815.67,up,false,,,,,,,,0,2026-04-17 06:30:00.503365+00
btc-updown-5m-1776407700,1776407700,1776408000,74823.01,74811.5,up,true,157.171480178833,down,0.91,10,0.0496894419193268,0.950310558080673,false,-9.1,2026-04-17 06:35:00.525698+00
btc-updown-5m-1776408000,1776408000,1776408300,74840.61,74865.66,up,false,,,,,,,,0,2026-04-17 06:40:00.483687+00
btc-updown-5m-1776408300,1776408300,1776408600,74865.66,74893.64,up,false,,,,,,,,0,2026-04-17 06:45:00.475886+00
btc-updown-5m-1776408600,1776408600,1776408900,74877.23,74938.42,up,true,105.342942714691,up,0.89,10,0.933333337306976,0.933333337306976,true,1.1,2026-04-17 06:50:00.498869+00
btc-updown-5m-1776408900,1776408900,1776409200,74938.42,74949.04,up,true,226.882479429245,down,0.9,10,0.055178590118885,0.944821409881115,false,-9,2026-04-17 06:55:00.486926+00
btc-updown-5m-1776409200,1776409200,1776409500,74946.32,75002.36,up,true,116.562445640564,up,0.87,10,0.940850257873535,0.940850257873535,true,1.3,2026-04-17 07:00:00.468063+00
btc-updown-5m-1776409500,1776409500,1776409800,75006.58,75093.92,up,true,174.747406482697,up,0.83,10,0.933333337306976,0.933333337306976,true,1.7,2026-04-17 07:05:00.47835+00
btc-updown-5m-1776409800,1776409800,1776410100,75093.92,75045.32,down,true,127.347779512405,down,0.93,10,0.0898876413702965,0.910112358629704,true,0.7,2026-04-17 07:10:00.510854+00
btc-updown-5m-1776410100,1776410100,1776410400,75045.32,75019.56,down,true,127.886403083801,down,0.9,10,0.0496894419193268,0.950310558080673,true,1,2026-04-17 07:15:00.448274+00
btc-updown-5m-1776410400,1776410400,1776410700,75019.56,74967.43,down,true,129.072479009628,down,0.87,10,0.0898876413702965,0.910112358629704,true,1.3,2026-04-17 07:20:00.462034+00
btc-updown-5m-1776410700,1776410700,1776411000,74967.43,74976.82,up,false,,,,,,,,0,2026-04-17 07:25:00.509315+00
btc-updown-5m-1776411000,1776411000,1776411300,74976.82,74995.48,up,true,225.401992082596,down,0.91,10,0.0898876413702965,0.910112358629704,false,-9.1,2026-04-17 07:30:00.471608+00
btc-updown-5m-1776411300,1776411300,1776411600,74997.7,74980.31,down,false,,,,,,,,0,2026-04-17 07:35:00.497133+00
btc-updown-5m-1776411600,1776411600,1776411900,74979.06,75019.45,up,false,,,,,,,,0,2026-04-17 07:40:00.466616+00
btc-updown-5m-1776411900,1776411900,1776412200,75019.45,74993.71,down,false,,,,,,,,0,2026-04-17 07:45:00.611772+00
btc-updown-5m-1776412200,1776412200,1776412500,74993.71,75043.49,up,true,224.873255252838,up,0.94,10,0.940850257873535,0.940850257873535,true,0.6,2026-04-17 07:50:00.441797+00
btc-updown-5m-1776412500,1776412500,1776412800,75057.96,75074.19,up,true,68.7933344841003,down,0.93,10,0.0898876413702965,0.910112358629704,false,-9.3,2026-04-17 07:55:00.468313+00
btc-updown-5m-1776412800,1776412800,1776413100,75074.19,75097.45,up,true,210.00989151001,down,0.85,10,0.0898876413702965,0.910112358629704,false,-8.5,2026-04-17 08:00:00.494308+00
btc-updown-5m-1776413100,1776413100,1776413400,75068.47,75100.05,up,true,211.101590156555,up,0.92,10,0.940850257873535,0.940850257873535,true,0.8,2026-04-17 08:05:00.503404+00
btc-updown-5m-1776413700,1776413700,1776414000,75070.9,75046.04,down,true,201.054215669632,up,0.93,10,0.940850257873535,0.940850257873535,false,-9.3,2026-04-17 08:15:00.542506+00
btc-updown-5m-1776414000,1776414000,1776414300,75046.16,75069.78,up,true,225.229642152786,down,0.9,10,0.0898876413702965,0.910112358629704,false,-9,2026-04-17 08:20:00.559934+00
btc-updown-5m-1776414300,1776414300,1776414600,75082.45,75104.33,up,true,133.784188985825,up,0.86,10,0.933333337306976,0.933333337306976,true,1.4,2026-04-17 08:25:00.56549+00
btc-updown-5m-1776414600,1776414600,1776414900,75121.59,75363.37,up,true,113.420528411865,up,0.93,10,0.969696998596191,0.969696998596191,true,0.7,2026-04-17 08:30:00.505609+00
btc-updown-5m-1776414900,1776414900,1776415200,75363.37,75265.6,down,true,138.719521284103,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-17 08:35:00.547845+00
btc-updown-5m-1776415200,1776415200,1776415500,75265.6,75352.81,up,true,127.6222615242,up,0.91,10,0.933333337306976,0.933333337306976,true,0.9,2026-04-17 08:40:00.508544+00
btc-updown-5m-1776415500,1776415500,1776415800,75352.81,75591.83,up,true,163.632725954056,up,0.91,10,0.940850257873535,0.940850257873535,true,0.9,2026-04-17 08:45:00.528182+00
btc-updown-5m-1776415800,1776415800,1776416100,75554.82,75774.39,up,true,239.334503650665,up,0.84,10,0.940850257873535,0.940850257873535,true,1.6,2026-04-17 08:50:00.484317+00
btc-updown-5m-1776416100,1776416100,1776416400,75772.65,75771.24,down,false,,,,,,,,0,2026-04-17 08:55:00.528563+00
btc-updown-5m-1776416400,1776416400,1776416700,75771.24,75688.14,down,true,170.004353284836,down,0.88,10,0.0496894419193268,0.950310558080673,true,1.2,2026-04-17 09:00:00.496776+00
btc-updown-5m-1776416700,1776416700,1776417000,75704.88,75734.82,up,true,238.687341928482,up,0.89,10,0.940850257873535,0.940850257873535,true,1.1,2026-04-17 09:05:00.546043+00
btc-updown-5m-1776417000,1776417000,1776417300,75755.12,75913.2,up,true,163.209824562073,up,0.85,10,0.940850257873535,0.940850257873535,true,1.5,2026-04-17 09:10:00.517329+00
btc-updown-5m-1776417300,1776417300,1776417600,75913.01,75776.33,down,true,133.968855142593,down,0.93,10,0.0599999986588955,0.940000001341105,true,0.7,2026-04-17 09:15:00.53846+00
btc-updown-5m-1776417600,1776417600,1776417900,75768.99,75835.11,up,true,156.737562894821,up,0.84,10,0.93478262424469,0.93478262424469,true,1.6,2026-04-17 09:20:00.501263+00
btc-updown-5m-1776417900,1776417900,1776418200,75835.83,76308.57,up,true,164.216378688812,up,0.82,10,0.933333337306976,0.933333337306976,true,1.8,2026-04-17 09:25:00.488027+00
btc-updown-5m-1776418200,1776418200,1776418500,76308.57,75724.87,down,true,60.0463206768036,down,0.96,10,0.0203735139220953,0.979626486077905,true,0.4,2026-04-17 09:30:00.500589+00
btc-updown-5m-1776418500,1776418500,1776418800,75724.87,75660.07,down,true,93.5788254737854,down,0.91,10,0.0898876413702965,0.910112358629704,true,0.9,2026-04-17 09:35:00.57441+00
btc-updown-5m-1776418800,1776418800,1776419100,75660.07,75755.02,up,true,73.8009078502655,up,0.77,10,0.93478262424469,0.93478262424469,true,2.3,2026-04-17 09:40:00.491944+00
btc-updown-5m-1776419100,1776419100,1776419400,75755.02,75782.88,up,true,218.055053710938,up,0.91,10,0.940850257873535,0.940850257873535,true,0.9,2026-04-17 09:45:00.538975+00
btc-updown-5m-1776419400,1776419400,1776419700,75756.02,75867.43,up,true,205.39453458786,up,0.86,10,0.933333337306976,0.933333337306976,true,1.4,2026-04-17 09:50:00.501899+00
btc-updown-5m-1776419700,1776419700,1776420000,75872.15,75790.57,down,true,133.663241386414,down,0.89,10,0.0898876413702965,0.910112358629704,true,1.1,2026-04-17 09:55:00.521982+00
btc-updown-5m-1776420000,1776420000,1776420300,75790.57,75793.13,up,true,108.568454027176,up,0.86,10,0.93478262424469,0.93478262424469,true,1.4,2026-04-17 10:00:00.499961+00
btc-updown-5m-1776420300,1776420300,1776420600,75793.13,75730.24,down,true,222.075102090836,up,0.94,10,0.940850257873535,0.940850257873535,false,-9.4,2026-04-17 10:05:00.586704+00
btc-updown-5m-1776420600,1776420600,1776420900,75741.3,75634.36,down,true,121.599645137787,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-17 10:10:00.509228+00
btc-updown-5m-1776420900,1776420900,1776421200,75634.36,75631.65,down,false,,,,,,,,0,2026-04-17 10:15:00.516664+00
btc-updown-5m-1776421200,1776421200,1776421500,75682.09,75723.91,up,false,,,,,,,,0,2026-04-17 10:20:00.516938+00
btc-updown-5m-1776421500,1776421500,1776421800,75711.86,75236.93,down,true,102.456340789795,down,0.9,10,0.0898876413702965,0.910112358629704,true,1,2026-04-17 10:25:00.60213+00
btc-updown-5m-1776421800,1776421800,1776422100,75265.97,75329.49,up,false,,,,,,,,0,2026-04-17 10:30:00.497671+00
btc-updown-5m-1776422100,1776422100,1776422400,75308.92,75207.35,down,true,228.36079955101,down,0.88,10,0.0496894419193268,0.950310558080673,true,1.2,2026-04-17 10:35:00.529569+00
btc-updown-5m-1776422400,1776422400,1776422700,75207.35,75201.44,down,true,140.941844463348,up,0.86,10,0.940850257873535,0.940850257873535,false,-8.6,2026-04-17 10:40:00.486533+00
btc-updown-5m-1776422700,1776422700,1776423000,75201.39,75273.38,up,true,200.647711277008,up,0.84,10,0.940850257873535,0.940850257873535,true,1.6,2026-04-17 10:45:00.370346+00
btc-updown-5m-1776423000,1776423000,1776423300,75265.69,75298.9,up,false,,,,,,,,0,2026-04-17 10:50:00.499208+00
btc-updown-5m-1776423300,1776423300,1776423600,75298.56,75270.9,down,false,,,,,,,,0,2026-04-17 10:55:00.518079+00
btc-updown-5m-1776423600,1776423600,1776423900,75291.52,75341.38,up,true,186.877949237823,up,0.89,10,0.940850257873535,0.940850257873535,true,1.1,2026-04-17 11:00:00.520298+00
btc-updown-5m-1776423900,1776423900,1776424200,75340.74,75397.34,up,true,172.296352624893,up,0.86,10,0.940850257873535,0.940850257873535,true,1.4,2026-04-17 11:05:00.506883+00
btc-updown-5m-1776424200,1776424200,1776424500,75397.34,75345.87,down,true,182.13192987442,down,0.88,10,0.0599999986588955,0.940000001341105,true,1.2,2026-04-17 11:10:00.504843+00
btc-updown-5m-1776424500,1776424500,1776424800,75345.87,75437.72,up,true,145.031167984009,up,0.88,10,0.940850257873535,0.940850257873535,true,1.2,2026-04-17 11:15:00.580987+00
btc-updown-5m-1776424800,1776424800,1776425100,75437.72,75478.98,up,false,,,,,,,,0,2026-04-17 11:20:00.487096+00
btc-updown-5m-1776425100,1776425100,1776425400,75460.94,75486.24,up,false,,,,,,,,0,2026-04-17 11:25:00.525169+00
btc-updown-5m-1776425400,1776425400,1776425700,75477.53,75552.07,up,true,79.5201637744904,up,0.88,10,0.981132090091705,0.981132090091705,true,1.2,2026-04-17 11:30:00.357939+00
btc-updown-5m-1776425700,1776425700,1776426000,75571.08,75499.88,down,true,144.761173725128,down,0.91,10,0.0898876413702965,0.910112358629704,true,0.9,2026-04-17 11:35:00.526834+00
btc-updown-5m-1776426000,1776426000,1776426300,75499.88,75403.9,down,true,129.024842739105,down,0.88,10,0.0898876413702965,0.910112358629704,true,1.2,2026-04-17 11:40:00.483427+00
btc-updown-5m-1776426300,1776426300,1776426600,75404.5,75491.24,up,true,147.134150743484,up,0.9,10,0.933333337306976,0.933333337306976,true,1,2026-04-17 11:45:00.537197+00
btc-updown-5m-1776426600,1776426600,1776426900,75489.99,75572.33,up,true,97.7109024524689,up,0.9,10,0.93478262424469,0.93478262424469,true,1,2026-04-17 11:50:00.496321+00
btc-updown-5m-1776426900,1776426900,1776427200,75587.17,75603.78,up,true,237.422275066376,up,0.89,10,0.933333337306976,0.933333337306976,true,1.1,2026-04-17 11:55:00.528887+00
btc-updown-5m-1776427200,1776427200,1776427500,75603.78,75613.61,down,false,,,,,,,,0,2026-04-17 12:00:00.483409+00
btc-updown-5m-1776427500,1776427500,1776427800,75594.78,75631.39,up,false,,,,,,,,0,2026-04-17 12:05:00.52428+00
btc-updown-5m-1776427800,1776427800,1776428100,75634.79,75692.58,up,true,150.310563087463,up,0.85,10,0.940850257873535,0.940850257873535,true,1.5,2026-04-17 12:10:00.500836+00
btc-updown-5m-1776428100,1776428100,1776428400,75698.99,75742.97,up,false,,,,,,,,0,2026-04-17 12:15:00.533908+00
btc-updown-5m-1776428400,1776428400,1776428700,75743.2,75799.97,up,true,221.642552375793,down,0.91,10,0.0898876413702965,0.910112358629704,false,-9.1,2026-04-17 12:20:00.388219+00
btc-updown-5m-1776428700,1776428700,1776429000,75805.49,75808.09,down,true,60.0576539039612,up,0.94,10,0.940850257873535,0.940850257873535,false,-9.4,2026-04-17 12:25:00.549763+00
btc-updown-5m-1776429000,1776429000,1776429300,75790.52,75832.35,up,true,60.0314648151398,up,0.85,10,0.940850257873535,0.940850257873535,true,1.5,2026-04-17 12:30:00.50461+00
btc-updown-5m-1776429300,1776429300,1776429600,75832.35,75674.22,down,true,112.719270467758,down,0.92,10,0.0898876413702965,0.910112358629704,true,0.8,2026-04-17 12:35:00.539514+00
btc-updown-5m-1776429600,1776429600,1776429900,75670.47,75767.78,up,true,153.413159608841,up,0.87,10,0.93478262424469,0.93478262424469,true,1.3,2026-04-17 12:40:00.52207+00
btc-updown-5m-1776429900,1776429900,1776430200,75767.78,76164.34,up,true,104.983860969543,up,0.86,10,0.940850257873535,0.940850257873535,true,1.4,2026-04-17 12:45:00.583466+00
btc-updown-5m-1776430200,1776430200,1776430500,76165.41,76224.49,up,true,124.078155517578,down,0.88,10,0.0898876413702965,0.910112358629704,false,-8.8,2026-04-17 12:50:00.485028+00
btc-updown-5m-1776430500,1776430500,1776430800,76248.31,76214.83,up,false,,,,,,,,0,2026-04-17 12:55:00.521636+00
btc-updown-5m-1776430800,1776430800,1776431100,76276.5,76166.81,down,true,140.081074237823,up,0.93,10,0.940850257873535,0.940850257873535,false,-9.3,2026-04-17 13:00:00.48324+00
btc-updown-5m-1776431100,1776431100,1776431400,76203,76635.14,up,true,116.915246963501,up,0.85,10,0.940850257873535,0.940850257873535,true,1.5,2026-04-17 13:05:00.577525+00
btc-updown-5m-1776431400,1776431400,1776431700,76635.14,76925.96,up,true,163.141233205795,up,0.77,10,0.93478262424469,0.93478262424469,true,2.3,2026-04-17 13:10:00.507917+00
btc-updown-5m-1776432000,1776432000,1776432300,76854.96,76912.73,up,false,,,,,,,,0,2026-04-17 13:20:00.493664+00
